firm,firm_ticker,model_company,model,event_date,relationship,provisional_value,reason_for_review,key_sources,recommended_action
SK Hynix,000660 KS,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,business_upstream,1,SK Hynix business_upstream=1 follows real_upstream evidence. SK Hynix is NOT universal upstream; verify ecosystem role justifies business_upstream classification.,See real_upstream evidence,Verify whether SK Hynix's role qualifies as stable ecosystem upstream position.
Broadcom,AVGO,Google,Gemini 2.5 Flash Image,2025-08-26,business_upstream,1,Broadcom business_upstream=1 follows real_upstream evidence. Broadcom is NOT universal upstream; verify ecosystem role justifies business_upstream classification.,See real_upstream evidence,Verify whether Broadcom's role qualifies as stable ecosystem upstream position.
SK Hynix,000660 KS,OpenAI,GPT-5.2,2025-12-18,business_upstream,1,SK Hynix business_upstream=1 follows real_upstream evidence. SK Hynix is NOT universal upstream; verify ecosystem role justifies business_upstream classification.,See real_upstream evidence,Verify whether SK Hynix's role qualifies as stable ecosystem upstream position.
SK Hynix,000660 KS,OpenAI,GPT-5.3-Codex,2026-02-12,business_upstream,1,SK Hynix business_upstream=1 follows real_upstream evidence. SK Hynix is NOT universal upstream; verify ecosystem role justifies business_upstream classification.,See real_upstream evidence,Verify whether SK Hynix's role qualifies as stable ecosystem upstream position.
Broadcom,AVGO,Google,Nano Banana 2,2026-02-26,business_upstream,1,Broadcom business_upstream=1 follows real_upstream evidence. Broadcom is NOT universal upstream; verify ecosystem role justifies business_upstream classification.,See real_upstream evidence,Verify whether Broadcom's role qualifies as stable ecosystem upstream position.
SK Hynix,000660 KS,OpenAI,GPT-5.4 mini; GPT-5.4; GPT-5.4 nano,2026-03-17,business_upstream,1,SK Hynix business_upstream=1 follows real_upstream evidence. SK Hynix is NOT universal upstream; verify ecosystem role justifies business_upstream classification.,See real_upstream evidence,Verify whether SK Hynix's role qualifies as stable ecosystem upstream position.
SK Hynix,000660 KS,OpenAI,GPT-4 Turbo,2023-11-06,business_upstream,1,SK Hynix business_upstream=1 follows real_upstream evidence. SK Hynix is NOT universal upstream; verify ecosystem role justifies business_upstream classification.,See real_upstream evidence,Verify whether SK Hynix's role qualifies as stable ecosystem upstream position.
SK Hynix,000660 KS,Google,Gemini 1.0,2023-12-06,business_upstream,1,SK Hynix business_upstream=1 follows real_upstream evidence. SK Hynix is NOT universal upstream; verify ecosystem role justifies business_upstream classification.,See real_upstream evidence,Verify whether SK Hynix's role qualifies as stable ecosystem upstream position.
Broadcom,AVGO,Google,Gemini 1.0,2023-12-06,business_upstream,1,Broadcom business_upstream=1 follows real_upstream evidence. Broadcom is NOT universal upstream; verify ecosystem role justifies business_upstream classification.,See real_upstream evidence,Verify whether Broadcom's role qualifies as stable ecosystem upstream position.
SK Hynix,000660 KS,Anthropic,Claude 3,2024-03-04,business_upstream,1,SK Hynix business_upstream=1 follows real_upstream evidence. SK Hynix is NOT universal upstream; verify ecosystem role justifies business_upstream classification.,See real_upstream evidence,Verify whether SK Hynix's role qualifies as stable ecosystem upstream position.
Alphabet,GOOGL,OpenAI,GPT-4,2023-03-14,competitor,1,"HUMAN DECISION: Google Bard was publicly announced Feb 6, 2023 (before GPT-4 on 2023-03-14). Alphabet competitor=1 set for GPT-4 event under the rule that Google is competitor for all non-Google model events after it entered the AI assistant/foundation model competition space.","Google Blog: ""An important next step on our AI journey"" (Feb 6, 2023); Bard announcement","Accept human decision. If re-auditing, verify Bard announcement date and whether it constitutes entry into AI competition space."
Meta,META,Meta,LLaMA 3,2024-04-18,competitor,0,Self-competition rule: Meta is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Imagen 3,2024-05-14,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Gemini Flash 1.5,2024-05-30,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Gemini 1.5 Flash,2024-08-08,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Imagen 3,2024-08-28,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Gemini Pro 1.5 002; Gemini Flash 1.5 002,2024-09-24,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Gemini 1.5 Pro,2024-10-03,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Gemini 1.5 Flash8B,2024-10-03,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alibaba,BABA,Alibaba,Qwen2.5 Coder 32B,2024-11-12,competitor,0,Self-competition rule: Alibaba is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Meta,META,Meta,Llama 3.3 70B,2024-12-06,competitor,0,Self-competition rule: Meta is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Gemini-2.0-Flash-Thinking,2024-12-11,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alibaba,BABA,Alibaba,Qwen2.5-Max,2025-01-28,competitor,0,Self-competition rule: Alibaba is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Gemini 2.0 Pro Experimental; Gemini 2.0 Flash,2025-02-05,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Gemini 2.0 Flash-Lite Preview,2025-02-25,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Microsoft,MSFT,Microsoft,Phi4 Multimodal; Phi4-mini,2025-02-26,competitor,0,Self-competition rule: Microsoft is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Gemini 2.0 Flash Experimental,2025-03-12,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Veo 2.0,2025-04-15,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Gemini 2.5 Pro,2025-05-06,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Gemma 3n,2025-05-20,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Veo 3; Imagen 4,2025-05-21,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Gemini 2.5 Flash,2025-06-17,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Gemini 2.5 Pro,2025-06-17,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alibaba,BABA,Alibaba,Qwen3-235B-A22B-Instruct-2507,2025-07-21,competitor,0,Self-competition rule: Alibaba is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alibaba,BABA,Alibaba,Qwen3-Coder,2025-07-22,competitor,0,Self-competition rule: Alibaba is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
Alphabet,GOOGL,Google,Gemini 2.5 Flash Image,2025-08-26,competitor,0,Self-competition rule: Alphabet is owner=1 for this event. Competitor set to 0 (firm cannot compete with itself).,Researcher convention; self-competition rule,Accept rule. Verify no self-competition in final dataset.
