firm,firm_ticker,model_company,model,event_date,relationship,value,evidence_text,source_name,source_url,source_date,before_event_date,confidence,notes
UiPath,PATH,Google,Imagen 3,2024-05-14,cloud,0,No public evidence found of UiPath providing cloud/infrastructure services to Google before event date,N/A,N/A,N/A,N/A,high,
UiPath,PATH,Google,Imagen 3,2024-05-14,business_upstream,0,[BUSINESS POSITION] UiPath is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,UiPath is not a designated business_upstream firm.
UiPath,PATH,Google,Imagen 3,2024-05-14,real_upstream,0,"No public evidence found of UiPath supplying key upstream inputs (GPUs, chips, infrastructure) to Google before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
UiPath,PATH,Google,Imagen 3,2024-05-14,business_downstream,1,"[BUSINESS POSITION — NARROWED] Researcher coding convention: UiPath is classified as business_downstream because its core business directly commercializes generative-AI capabilities through enterprise software, workflow automation, professional services, creative software, AI applications, or related customer-facing AI-enabled products.",Researcher Convention,N/A,N/A,N/A,high,business_downstream=1 confirmed under narrowed definition.
UiPath,PATH,Google,Imagen 3,2024-05-14,real_downstream,0,"No public evidence found of UiPath integrating, using, or distributing Google models or technology in products before event date",N/A,N/A,N/A,N/A,medium,[MAPPED from downstream] 
UiPath,PATH,Google,Imagen 3,2024-05-14,competitor,0,No public evidence found of UiPath developing or offering directly competing foundation models or AI platforms vs Google before event date,N/A,N/A,N/A,N/A,high,
Rakuten Group,4755 JP,Google,Imagen 3,2024-05-14,owner,0,"No public evidence found that 乐天集团 owns, controls, or directly develops Google or its models before event date",N/A,N/A,N/A,N/A,high,
Rakuten Group,4755 JP,Google,Imagen 3,2024-05-14,investor,0,No public evidence found of 乐天集团 making equity investment in Google before event date,N/A,N/A,N/A,N/A,high,
Rakuten Group,4755 JP,Google,Imagen 3,2024-05-14,cloud,0,No public evidence found of 乐天集团 providing cloud/infrastructure services to Google before event date,N/A,N/A,N/A,N/A,high,
Rakuten Group,4755 JP,Google,Imagen 3,2024-05-14,business_upstream,0,[BUSINESS POSITION] Rakuten Group is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Rakuten Group is not a designated business_upstream firm.
Rakuten Group,4755 JP,Google,Imagen 3,2024-05-14,real_upstream,0,"No public evidence found of 乐天集团 supplying key upstream inputs (GPUs, chips, infrastructure) to Google before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
Rakuten Group,4755 JP,Google,Imagen 3,2024-05-14,business_downstream,0,"[BUSINESS POSITION — NARROWED] Researcher coding convention: Rakuten Group is NOT classified as business_downstream under the narrowed definition. Removed from business_downstream under narrowed definition. Firm is better treated as model owner, competitor, cloud/infrastructure provider, upstream complement, platform, adtech/e-commerce firm, or general AI adopter. Broad AI use is insufficient for business_downstream=1.",Researcher Convention,N/A,N/A,N/A,high,Changed 1→0 under narrowed business_downstream definition.
Rakuten Group,4755 JP,Google,Imagen 3,2024-05-14,real_downstream,0,"No public evidence found of 乐天集团 integrating, using, or distributing Google models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
Rakuten Group,4755 JP,Google,Imagen 3,2024-05-14,competitor,0,No public evidence found of 乐天集团 developing or offering directly competing foundation models or AI platforms vs Google before event date,N/A,N/A,N/A,N/A,high,
HPE,HPE,Google,Imagen 3,2024-05-14,owner,0,"No public evidence found that HPE owns, controls, or directly develops Google or its models before event date",N/A,N/A,N/A,N/A,high,
HPE,HPE,Google,Imagen 3,2024-05-14,investor,0,No public evidence found of HPE making equity investment in Google before event date,N/A,N/A,N/A,N/A,high,
HPE,HPE,Google,Imagen 3,2024-05-14,cloud,0,No public evidence found of HPE providing cloud/infrastructure services to Google before event date,N/A,N/A,N/A,N/A,high,
HPE,HPE,Google,Imagen 3,2024-05-14,business_upstream,0,[BUSINESS POSITION] HPE is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,HPE is not a designated business_upstream firm.
HPE,HPE,Google,Imagen 3,2024-05-14,real_upstream,0,"No public evidence found of HPE supplying key upstream inputs (GPUs, chips, infrastructure) to Google before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
HPE,HPE,Google,Imagen 3,2024-05-14,business_downstream,0,"[BUSINESS POSITION — NARROWED] Researcher coding convention: HPE is NOT classified as business_downstream under the narrowed definition. Removed from business_downstream under narrowed definition. Firm is better treated as model owner, competitor, cloud/infrastructure provider, upstream complement, platform, adtech/e-commerce firm, or general AI adopter. Broad AI use is insufficient for business_downstream=1.",Researcher Convention,N/A,N/A,N/A,high,Changed 1→0 under narrowed business_downstream definition.
HPE,HPE,Google,Imagen 3,2024-05-14,real_downstream,0,"No public evidence found of HPE integrating, using, or distributing Google models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
HPE,HPE,Google,Imagen 3,2024-05-14,competitor,0,No public evidence found of HPE developing or offering directly competing foundation models or AI platforms vs Google before event date,N/A,N/A,N/A,N/A,high,
Temenos,TEMN SW,Google,Imagen 3,2024-05-14,owner,0,"No public evidence found that Temenos owns, controls, or directly develops Google or its models before event date",N/A,N/A,N/A,N/A,high,
Temenos,TEMN SW,Google,Imagen 3,2024-05-14,investor,0,No public evidence found of Temenos making equity investment in Google before event date,N/A,N/A,N/A,N/A,high,
Temenos,TEMN SW,Google,Imagen 3,2024-05-14,cloud,0,No public evidence found of Temenos providing cloud/infrastructure services to Google before event date,N/A,N/A,N/A,N/A,high,
Temenos,TEMN SW,Google,Imagen 3,2024-05-14,business_upstream,0,[BUSINESS POSITION] Temenos is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Temenos is not a designated business_upstream firm.
Temenos,TEMN SW,Google,Imagen 3,2024-05-14,real_upstream,0,"No public evidence found of Temenos supplying key upstream inputs (GPUs, chips, infrastructure) to Google before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
Temenos,TEMN SW,Google,Imagen 3,2024-05-14,business_downstream,1,"[BUSINESS POSITION — NARROWED] Researcher coding convention: Temenos is classified as business_downstream because its core business directly commercializes generative-AI capabilities through enterprise software, workflow automation, professional services, creative software, AI applications, or related customer-facing AI-enabled products.",Researcher Convention,N/A,N/A,N/A,high,business_downstream=1 confirmed under narrowed definition.
Temenos,TEMN SW,Google,Imagen 3,2024-05-14,real_downstream,0,"No public evidence found of Temenos integrating, using, or distributing Google models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
Temenos,TEMN SW,Google,Imagen 3,2024-05-14,competitor,0,No public evidence found of Temenos developing or offering directly competing foundation models or AI platforms vs Google before event date,N/A,N/A,N/A,N/A,high,
Pony.ai,PONY,Google,Imagen 3,2024-05-14,owner,0,"No public evidence found that Pony.ai owns, controls, or directly develops Google or its models before event date",N/A,N/A,N/A,N/A,high,
Pony.ai,PONY,Google,Imagen 3,2024-05-14,investor,0,No public evidence found of Pony.ai making equity investment in Google before event date,N/A,N/A,N/A,N/A,high,
Pony.ai,PONY,Google,Imagen 3,2024-05-14,cloud,0,No public evidence found of Pony.ai providing cloud/infrastructure services to Google before event date,N/A,N/A,N/A,N/A,high,
Pony.ai,PONY,Google,Imagen 3,2024-05-14,business_upstream,0,[BUSINESS POSITION] Pony.ai is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Pony.ai is not a designated business_upstream firm.
Pony.ai,PONY,Google,Imagen 3,2024-05-14,real_upstream,0,"No public evidence found of Pony.ai supplying key upstream inputs (GPUs, chips, infrastructure) to Google before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
Pony.ai,PONY,Google,Imagen 3,2024-05-14,business_downstream,0,[BUSINESS POSITION — NARROWED] Researcher coding convention: Pony.ai is NOT classified as business_downstream under the narrowed definition. Firm not classified as business_downstream. Core business is not downstream of generative-AI model capabilities in a commercially meaningful way.,Researcher Convention,N/A,N/A,N/A,medium,business_downstream=0 confirmed under narrowed definition.
Pony.ai,PONY,Google,Imagen 3,2024-05-14,real_downstream,0,"No public evidence found of Pony.ai integrating, using, or distributing Google models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
Pony.ai,PONY,Google,Imagen 3,2024-05-14,competitor,0,No public evidence found of Pony.ai developing or offering directly competing foundation models or AI platforms vs Google before event date,N/A,N/A,N/A,N/A,high,
Twilio,TWLO,Google,Imagen 3,2024-05-14,owner,0,"No public evidence found that Twilio owns, controls, or directly develops Google or its models before event date",N/A,N/A,N/A,N/A,high,
Twilio,TWLO,Google,Imagen 3,2024-05-14,investor,0,No public evidence found of Twilio making equity investment in Google before event date,N/A,N/A,N/A,N/A,high,
Twilio,TWLO,Google,Imagen 3,2024-05-14,cloud,0,No public evidence found of Twilio providing cloud/infrastructure services to Google before event date,N/A,N/A,N/A,N/A,high,
Twilio,TWLO,Google,Imagen 3,2024-05-14,business_upstream,0,[BUSINESS POSITION] Twilio is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Twilio is not a designated business_upstream firm.
Twilio,TWLO,Google,Imagen 3,2024-05-14,real_upstream,0,"No public evidence found of Twilio supplying key upstream inputs (GPUs, chips, infrastructure) to Google before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
Twilio,TWLO,Google,Imagen 3,2024-05-14,business_downstream,1,"[BUSINESS POSITION — NARROWED] Researcher coding convention: Twilio is classified as business_downstream because its core business directly commercializes generative-AI capabilities through enterprise software, workflow automation, professional services, creative software, AI applications, or related customer-facing AI-enabled products.",Researcher Convention,N/A,N/A,N/A,high,business_downstream=1 confirmed under narrowed definition.
Twilio,TWLO,Google,Imagen 3,2024-05-14,real_downstream,0,"No public evidence found of Twilio integrating, using, or distributing Google models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
Twilio,TWLO,Google,Imagen 3,2024-05-14,competitor,0,No public evidence found of Twilio developing or offering directly competing foundation models or AI platforms vs Google before event date,N/A,N/A,N/A,N/A,high,
Genpact,G,Google,Imagen 3,2024-05-14,owner,0,"No public evidence found that Genpact owns, controls, or directly develops Google or its models before event date",N/A,N/A,N/A,N/A,high,
Genpact,G,Google,Imagen 3,2024-05-14,investor,0,No public evidence found of Genpact making equity investment in Google before event date,N/A,N/A,N/A,N/A,high,
Genpact,G,Google,Imagen 3,2024-05-14,cloud,0,No public evidence found of Genpact providing cloud/infrastructure services to Google before event date,N/A,N/A,N/A,N/A,high,
Genpact,G,Google,Imagen 3,2024-05-14,business_upstream,0,[BUSINESS POSITION] Genpact is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Genpact is not a designated business_upstream firm.
Genpact,G,Google,Imagen 3,2024-05-14,real_upstream,0,"No public evidence found of Genpact supplying key upstream inputs (GPUs, chips, infrastructure) to Google before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
Genpact,G,Google,Imagen 3,2024-05-14,business_downstream,1,"[BUSINESS POSITION — NARROWED] Researcher coding convention: Genpact is classified as business_downstream because its core business directly commercializes generative-AI capabilities through enterprise software, workflow automation, professional services, creative software, AI applications, or related customer-facing AI-enabled products.",Researcher Convention,N/A,N/A,N/A,high,business_downstream=1 confirmed under narrowed definition.
